,userId,movieId,rating,timestamp
912,10,8968,3.0,1194289473
913,10,8972,3.5,1169303106
914,10,8977,2.0,1194909052
915,10,8984,3.0,1190590913
916,10,8985,2.0,1194909166
917,10,27660,1.0,1169265430
918,10,27706,3.0,1286096255
919,10,30816,3.0,1169326427
920,10,30825,1.5,1194207412
921,10,31221,2.0,1345924386
922,10,31427,2.5,1214369293
923,10,31696,4.0,1169299480
924,10,32011,1.5,1171404506
925,10,32019,3.5,1196714004
926,10,32029,3.0,1194205867
927,10,32296,2.0,1169326793
928,10,32587,4.5,1169299488
929,10,33493,4.0,1384071995
930,10,33615,2.5,1194207729
931,10,33679,2.0,1169298469
932,10,33794,3.0,1219913938
933,10,33830,3.0,1194206806
934,10,34048,2.5,1169298438
935,10,34150,3.0,1190591088
936,10,34319,1.5,1169300316
937,10,34405,4.5,1171113151
938,10,34532,4.0,1169326508
939,10,35836,2.0,1208464567
940,10,36401,1.5,1169326393
941,10,36529,2.5,1190332258
942,10,37380,1.0,1169326409
943,10,37386,3.5,1208464395
944,10,37727,1.0,1194908577
945,10,37733,1.0,1190332274
946,10,37853,1.5,1169326628
947,10,39435,1.0,1169326525
948,10,39446,3.5,1183499517
949,10,40583,1.0,1172620100
950,10,40815,3.0,1208205368
951,10,41566,3.5,1169326480
952,10,41569,2.0,1208464340
953,10,42738,2.0,1208464527
954,10,43836,1.5,1169326687
955,10,43919,1.5,1208464491
956,10,43928,2.0,1235995103
957,10,44022,3.5,1169262086
958,10,44191,4.0,1172619888
959,10,44397,2.5,1190537419
960,10,44665,4.5,1169336257
961,10,44759,2.0,1208464555
962,10,44972,2.0,1194206214
963,10,45062,2.5,1171397430
964,10,45081,2.5,1175614015
965,10,45186,2.5,1333746268
966,10,45442,1.5,1177067178
967,10,45447,3.5,1169265220
968,10,45499,2.5,1315763215
969,10,45517,3.0,1173062063
970,10,45672,2.0,1171397514
971,10,45720,2.5,1190332493
972,10,45722,3.5,1208464325
973,10,45728,4.0,1176580995
974,10,45880,2.0,1179609761
975,10,46723,2.0,1174388402
976,10,46965,2.5,1169265318
977,10,46972,2.5,1185481467
978,10,47200,3.5,1208205483
979,10,47610,4.0,1171397411
980,10,47629,2.0,1208464643
981,10,48142,1.5,1173125977
982,10,48304,3.0,1175340531
983,10,48322,1.5,1190332286
984,10,48385,2.5,1248092190
985,10,48394,3.0,1175812521
986,10,48516,3.5,1175613994
987,10,48780,3.0,1183677539
988,10,48783,2.0,1175614026
989,10,48877,2.0,1183677508
990,10,49272,3.5,1169260870
991,10,49278,3.0,1179606685
992,10,49396,4.0,1171329469
993,10,49530,3.0,1175696729
994,10,49649,3.0,1173062076
995,10,49651,1.5,1208464583
996,10,50003,2.5,1212057236
997,10,50794,2.5,1182204350
998,10,50798,1.5,1179314852
999,10,50804,3.5,1173039429
